trade_date,symbol,1. open,2. high,3. low,4. close,5. volume
2022-07-26,SHOP.TRT,41.0300,41.0800,39.3000,40.6900,4541800
2022-07-25,SHOP.TRT,47.9500,48.0800,45.9600,47.1100,2465000
2022-07-22,SHOP.TRT,50.6800,51.0900,47.3300,48.2400,2926600
2022-07-21,SHOP.TRT,49.1700,52.4100,48.9000,52.0300,3936200
2022-07-20,SHOP.TRT,44.0800,50.0100,43.9600,49.6600,3610400
2022-07-19,SHOP.TRT,44.2500,44.3000,41.4500,44.2300,2596500
2022-07-18,SHOP.TRT,41.3300,44.2500,41.2400,42.2400,3166000
2022-07-15,SHOP.TRT,40.9200,41.5300,39.1700,40.7000,2662800
2022-07-14,SHOP.TRT,41.9100,42.5400,39.9200,40.1700,3408700
2022-07-13,SHOP.TRT,40.7000,42.9900,39.4700,41.7100,2485900
2022-07-12,SHOP.TRT,42.2900,43.5500,41.3000,42.1500,2440600
2022-07-11,SHOP.TRT,45.2300,45.6500,41.6400,42.0000,2935100
2022-07-08,SHOP.TRT,44.4800,47.5600,44.2500,46.0800,1804100
2022-07-07,SHOP.TRT,42.8100,46.0400,42.0300,45.8300,2630900
2022-07-06,SHOP.TRT,44.5500,45.9500,42.7900,43.0600,2408700
2022-07-05,SHOP.TRT,40.1400,44.6600,38.7000,44.3600,3416400
2022-07-04,SHOP.TRT,40.8000,41.4000,40.1000,40.3500,610400
2022-06-30,SHOP.TRT,42.1500,42.9900,39.7600,40.2200,3377600
2022-06-29,SHOP.TRT,44.4400,44.9600,41.8800,42.5900,1783600
2022-06-28,SHOP.TRT,480.0000,488.5700,446.8600,451.0400,2829000
2022-06-27,SHOP.TRT,504.0800,508.9100,463.0000,480.7000,2457000
2022-06-24,SHOP.TRT,476.7700,501.1500,472.0000,497.0900,2879000
2022-06-23,SHOP.TRT,444.6800,474.3100,431.0900,472.1700,3166000
2022-06-22,SHOP.TRT,419.0000,450.0000,418.0000,438.6400,3665000
2022-06-21,SHOP.TRT,418.2800,435.1400,417.7000,423.8400,2678000
2022-06-20,SHOP.TRT,415.0600,420.7700,413.1900,420.3400,625000
2022-06-17,SHOP.TRT,399.5200,425.0000,399.5200,412.8400,7269000
2022-06-16,SHOP.TRT,408.1900,412.8500,387.6600,394.5300,3002000
2022-06-15,SHOP.TRT,398.6000,427.4400,394.9900,420.2200,5382000
2022-06-14,SHOP.TRT,409.8600,414.7200,386.2900,393.0500,3737000
2022-06-13,SHOP.TRT,426.0000,435.0100,401.6200,403.1600,3076000
2022-06-10,SHOP.TRT,455.1900,462.9500,434.0800,444.8500,3033000
2022-06-09,SHOP.TRT,488.6500,501.3000,471.1800,471.5200,3238000
2022-06-08,SHOP.TRT,477.8900,495.1500,472.9900,491.1300,3929000
2022-06-07,SHOP.TRT,446.0000,477.1300,440.6800,476.5200,4315000
2022-06-06,SHOP.TRT,459.9900,470.0000,446.0000,452.5400,2717000
2022-06-03,SHOP.TRT,484.7300,484.7300,438.7400,445.1300,4325000
2022-06-02,SHOP.TRT,459.8000,503.8800,453.9700,501.1400,2756000
2022-06-01,SHOP.TRT,479.0700,495.3100,445.8900,457.3300,3184000
2022-05-31,SHOP.TRT,475.2000,488.9500,458.4600,474.8500,4699000
2022-05-30,SHOP.TRT,475.2000,492.2300,475.2000,486.5700,1194000
2022-05-27,SHOP.TRT,457.3900,473.0000,453.6000,469.3200,2775000
2022-05-26,SHOP.TRT,423.8500,456.1000,418.0000,448.7500,3191000
2022-05-25,SHOP.TRT,419.6000,431.2300,409.1000,426.7800,3069000
2022-05-24,SHOP.TRT,453.3700,455.4100,409.2400,416.2000,4671000
2022-05-20,SHOP.TRT,514.9700,514.9700,437.1600,466.3000,4488000
2022-05-19,SHOP.TRT,463.3100,528.9900,461.9700,501.6700,4618000
2022-05-18,SHOP.TRT,461.7000,487.1500,456.3400,464.8800,2798000
2022-05-17,SHOP.TRT,485.0000,494.1500,445.5500,477.5400,3291000
2022-05-16,SHOP.TRT,518.9300,518.9300,458.6000,462.7700,4415000
2022-05-13,SHOP.TRT,485.5600,530.0000,485.5600,519.7300,4790000
2022-05-12,SHOP.TRT,410.5800,500.0000,402.0000,462.2800,5558000
2022-05-11,SHOP.TRT,431.7300,446.2500,409.0000,414.4100,6581000
2022-05-10,SHOP.TRT,460.4800,473.2900,414.3500,436.9000,5298000
2022-05-09,SHOP.TRT,468.0000,479.7200,438.3400,442.3900,4483000
2022-05-06,SHOP.TRT,514.9700,515.0600,460.0000,486.0700,4938000
2022-05-05,SHOP.TRT,517.8200,545.3300,505.1800,529.6300,5392000
2022-05-04,SHOP.TRT,590.8200,621.2700,564.4500,618.3000,5219000
2022-05-03,SHOP.TRT,579.0000,609.0000,578.0000,597.1400,2939000
2022-05-02,SHOP.TRT,546.8400,584.0000,544.9800,583.2600,3500000
2022-04-29,SHOP.TRT,542.0800,590.1400,536.0000,549.5300,3025000
2022-04-28,SHOP.TRT,557.6700,578.8900,527.9600,568.1500,3856000
2022-04-27,SHOP.TRT,543.2500,563.5300,531.0000,533.6200,4140000
2022-04-26,SHOP.TRT,579.6000,585.5400,548.2100,549.0700,3277000
2022-04-25,SHOP.TRT,593.7800,606.6800,577.1100,584.2400,4262000
2022-04-22,SHOP.TRT,608.2700,624.0000,577.4600,585.0800,3988000
2022-04-21,SHOP.TRT,672.4700,672.4700,594.4600,604.5800,5164000
2022-04-20,SHOP.TRT,745.9900,746.0000,656.7500,658.0500,5180000
2022-04-19,SHOP.TRT,731.2200,775.1500,726.8800,764.6300,1945000
2022-04-18,SHOP.TRT,728.3500,739.9900,701.4300,733.4300,1867000
2022-04-14,SHOP.TRT,757.3700,762.0500,730.5900,731.9300,1905000
2022-04-13,SHOP.TRT,747.2700,782.4000,734.6900,759.1700,2225000
2022-04-12,SHOP.TRT,797.3100,810.5400,746.2300,747.2300,2958000
2022-04-11,SHOP.TRT,775.0000,793.2300,750.0000,780.0200,3646000
2022-04-08,SHOP.TRT,809.2200,809.2200,755.0000,757.9800,2638000
2022-04-07,SHOP.TRT,825.9500,840.7800,781.9600,811.1200,2182000
2022-04-06,SHOP.TRT,854.6200,856.4600,798.1900,822.4200,3294000
2022-04-05,SHOP.TRT,905.0400,919.0000,862.9600,878.4700,2385000
2022-04-04,SHOP.TRT,870.0500,912.5000,863.5200,907.8100,2001000
2022-04-01,SHOP.TRT,863.9900,896.0100,849.3900,865.7100,2248000
2022-03-31,SHOP.TRT,885.9500,889.0100,844.4700,845.4700,2621000
2022-03-30,SHOP.TRT,910.0000,917.3900,865.0000,879.6100,2719000
2022-03-29,SHOP.TRT,900.0100,947.3300,879.0100,929.5800,2925000
2022-03-28,SHOP.TRT,855.9100,900.0000,842.9500,878.6700,2253000
2022-03-25,SHOP.TRT,877.5500,882.2400,832.0000,846.6500,1668000
2022-03-24,SHOP.TRT,892.6600,892.7100,854.4900,882.5900,1997000
2022-03-23,SHOP.TRT,901.0100,927.7800,876.0000,884.3800,4958000
2022-03-22,SHOP.TRT,864.2200,922.1700,843.9200,912.5000,4731000
2022-03-21,SHOP.TRT,883.4600,895.0000,823.4000,860.5700,2918000
2022-03-18,SHOP.TRT,819.7000,873.0000,817.2600,859.6800,9440000
2022-03-17,SHOP.TRT,779.8500,831.5000,767.3200,828.4700,2945000
2022-03-16,SHOP.TRT,735.5600,791.9100,719.3200,789.1900,3964000
2022-03-15,SHOP.TRT,666.6400,718.4600,657.5200,707.0100,2248000
2022-03-14,SHOP.TRT,696.2400,704.5100,654.6900,657.1400,2675000
2022-03-11,SHOP.TRT,726.0000,735.0000,691.4800,694.0300,3945000
2022-03-10,SHOP.TRT,732.0000,732.1900,697.4100,707.1100,2815000
2022-03-09,SHOP.TRT,697.0700,761.4500,685.6300,754.1000,3717000
2022-03-08,SHOP.TRT,708.8500,711.0200,658.6600,663.8700,5498000
2022-03-07,SHOP.TRT,764.4400,772.7800,712.3200,718.6400,2671000
2022-03-04,SHOP.TRT,813.0400,829.3300,753.8800,764.6500,2540000
2022-03-03,SHOP.TRT,840.2000,845.0000,801.0000,812.8300,1637000
2022-03-02,SHOP.TRT,862.1400,862.1400,807.2700,833.8600,2914000
2022-03-01,SHOP.TRT,874.7500,900.1500,855.0000,858.3300,2682000
2022-02-28,SHOP.TRT,863.5100,890.3700,848.5900,879.9200,3739000
2022-02-25,SHOP.TRT,864.9000,875.0000,821.1000,859.9500,3717000
2022-02-24,SHOP.TRT,752.0000,855.2400,752.0000,850.6200,3568000
2022-02-23,SHOP.TRT,813.0300,837.6900,797.0000,799.2200,3162000
2022-02-22,SHOP.TRT,810.2000,841.9300,797.9700,800.8300,3524000
2022-02-18,SHOP.TRT,839.8100,870.7200,815.2800,837.0000,4077000
2022-02-17,SHOP.TRT,925.0700,929.8500,831.8700,837.0900,3925000
2022-02-16,SHOP.TRT,1017.0000,1017.0000,914.0000,938.9100,7068000
2022-02-15,SHOP.TRT,1109.8900,1134.3000,1076.0100,1132.6200,1873000
2022-02-14,SHOP.TRT,1081.8900,1109.1600,1065.1300,1078.9500,2066000
2022-02-11,SHOP.TRT,1132.6400,1149.0000,1064.7400,1089.5500,3209000
2022-02-10,SHOP.TRT,1136.5300,1178.7200,1126.2700,1135.1400,2081000
2022-02-09,SHOP.TRT,1152.9900,1173.5000,1124.0000,1170.2000,2133000
2022-02-08,SHOP.TRT,1091.7000,1118.6300,1086.3200,1115.5800,2080000
2022-02-07,SHOP.TRT,1121.4000,1152.7000,1085.0000,1096.4400,1974000
2022-02-04,SHOP.TRT,1066.9800,1138.0600,1036.3000,1118.2400,2722000
2022-02-03,SHOP.TRT,1050.0100,1084.5300,1022.6600,1027.7400,4155000
2022-02-02,SHOP.TRT,1250.2300,1250.2300,1098.0000,1122.4100,4174000
2022-02-01,SHOP.TRT,1253.0000,1255.0000,1193.0000,1247.6200,2828000
2022-01-31,SHOP.TRT,1123.0900,1230.8500,1117.7400,1226.9500,4135000
2022-01-28,SHOP.TRT,1051.8200,1116.2600,1013.7200,1113.9800,2853000
2022-01-27,SHOP.TRT,1146.6800,1146.6800,1035.8500,1040.0300,2806000
2022-01-26,SHOP.TRT,1172.4000,1192.5500,1081.4400,1101.1700,4327000
2022-01-25,SHOP.TRT,1148.8000,1181.3100,1067.9300,1129.7700,3759000
2022-01-24,SHOP.TRT,1042.4000,1216.7600,990.0000,1188.4600,5417000
2022-01-21,SHOP.TRT,1252.0500,1269.1400,1091.7600,1110.4000,4311000
2022-01-20,SHOP.TRT,1311.9800,1350.2400,1279.1700,1282.1900,1590000
2022-01-19,SHOP.TRT,1334.3800,1399.0000,1287.0800,1289.8200,2836000
2022-01-18,SHOP.TRT,1354.6700,1361.1400,1291.6500,1321.0400,2825000
2022-01-17,SHOP.TRT,1378.6000,1397.2900,1345.3100,1389.5500,741000
2022-01-14,SHOP.TRT,1312.7500,1394.5100,1312.7500,1382.0700,2276000
2022-01-13,SHOP.TRT,1468.9900,1468.9900,1329.9300,1333.0600,2819000
2022-01-12,SHOP.TRT,1487.4600,1489.0000,1449.0300,1461.8500,2528000
2022-01-11,SHOP.TRT,1388.2100,1466.3700,1375.0000,1456.7700,2519000
2022-01-10,SHOP.TRT,1405.0500,1434.1800,1350.1600,1433.8900,2594000
2022-01-07,SHOP.TRT,1487.4300,1498.1500,1424.9500,1446.1800,2718000
2022-01-06,SHOP.TRT,1498.8200,1524.7000,1456.7100,1487.4700,2126000
2022-01-05,SHOP.TRT,1541.2000,1555.8900,1498.0100,1513.4500,2540000
2022-01-04,SHOP.TRT,1742.3700,1742.3700,1540.0000,1552.2300,3909000
2021-12-31,SHOP.TRT,1781.3900,1781.4000,1740.7700,1741.6900,984000
2021-12-30,SHOP.TRT,1776.3100,1833.4500,1776.3100,1781.5100,1563000
2021-12-29,SHOP.TRT,1770.1800,1791.1400,1730.1300,1781.4700,1629000
2021-12-24,SHOP.TRT,1828.0600,1849.9900,1812.3700,1813.5500,215000
2021-12-23,SHOP.TRT,1788.0000,1847.9000,1772.8700,1840.0000,1390000
2021-12-22,SHOP.TRT,1764.8300,1786.7900,1745.0000,1776.6700,1448000
2021-12-21,SHOP.TRT,1703.0400,1770.8700,1687.4100,1770.1600,1543000
2021-12-20,SHOP.TRT,1693.5400,1710.6300,1649.5800,1662.2100,1446000
2021-12-17,SHOP.TRT,1672.0000,1731.7100,1645.0000,1705.3700,4480000
2021-12-16,SHOP.TRT,1815.2100,1815.2100,1660.8600,1693.6900,3074000
2021-12-15,SHOP.TRT,1741.4000,1765.0800,1664.5700,1753.5900,3678000
2021-12-14,SHOP.TRT,1762.4400,1797.7000,1709.9100,1740.4700,1908000
2021-12-13,SHOP.TRT,1840.0000,1880.2700,1758.3700,1792.1500,2881000
2021-12-10,SHOP.TRT,1908.0900,1945.0000,1835.9700,1857.2200,1655000
2021-12-09,SHOP.TRT,1909.9400,1945.0000,1885.9400,1899.1200,1129000
2021-12-08,SHOP.TRT,1897.9900,1939.8000,1885.7900,1922.2900,1358000
2021-12-07,SHOP.TRT,1860.0000,1943.0000,1858.5300,1924.4700,2308000
2021-12-06,SHOP.TRT,1767.4400,1825.8000,1719.5800,1823.5300,2071000
2021-12-03,SHOP.TRT,1860.1700,1875.7100,1742.7100,1809.6700,2232000
2021-12-02,SHOP.TRT,1874.3500,1902.2300,1834.6400,1853.9000,1834000
2021-12-01,SHOP.TRT,1979.9900,1982.1000,1869.8300,1873.2500,2243000
2021-11-30,SHOP.TRT,2036.9100,2074.4000,1936.4000,1941.0300,3195000
2021-11-29,SHOP.TRT,2013.0000,2018.6700,1948.2700,2000.0000,1971000
2021-11-26,SHOP.TRT,2099.7900,2120.0000,2001.3400,2003.9500,1677000
2021-11-25,SHOP.TRT,2084.1400,2106.6800,2046.1000,2075.0400,586000
2021-11-24,SHOP.TRT,1979.4900,2079.1500,1954.9300,2060.0000,2385000
2021-11-23,SHOP.TRT,2027.2000,2046.6500,1950.0000,1993.9400,1804000
2021-11-22,SHOP.TRT,2165.1100,2165.1100,2006.0000,2027.6700,2058000
2021-11-19,SHOP.TRT,2165.2000,2228.7300,2131.7900,2139.8200,1409000
2021-11-18,SHOP.TRT,2074.4100,2137.0000,2066.5800,2118.4700,1189000
2021-11-17,SHOP.TRT,2088.0100,2106.7500,2064.4700,2065.9900,1223000
2021-11-16,SHOP.TRT,2069.9900,2146.9800,2045.3500,2104.6700,1238000
2021-11-15,SHOP.TRT,2066.1500,2128.6000,2045.0000,2072.8200,1694000
2021-11-12,SHOP.TRT,1898.0000,2100.8300,1897.9900,2095.0100,3245000
2021-11-11,SHOP.TRT,1879.5000,1903.3000,1874.1000,1877.6500,752000
2021-11-10,SHOP.TRT,1914.3400,1916.0700,1837.6100,1842.8300,1064000
2021-11-09,SHOP.TRT,1916.7400,1946.2400,1897.0300,1935.3000,949000
2021-11-08,SHOP.TRT,1914.5800,1948.2000,1901.9900,1910.7400,1034000
2021-11-05,SHOP.TRT,1924.5100,1928.7900,1880.8500,1902.5700,1395000
2021-11-04,SHOP.TRT,1870.4200,1930.1000,1862.0700,1919.6400,1524000
2021-11-03,SHOP.TRT,1858.9900,1859.9900,1807.4800,1851.4000,648000
2021-11-02,SHOP.TRT,1889.8300,1902.5900,1824.8900,1831.2900,1519000
2021-11-01,SHOP.TRT,1822.5100,1894.3500,1811.7100,1889.8300,2358000
2021-10-29,SHOP.TRT,1772.0900,1842.0000,1755.9500,1807.0200,1922000
2021-10-28,SHOP.TRT,1660.5800,1850.6000,1646.7200,1800.0400,3846000
2021-10-27,SHOP.TRT,1708.3800,1711.1100,1652.3600,1681.6700,1530000
2021-10-26,SHOP.TRT,1770.8400,1770.9700,1682.0000,1688.6300,1802000
2021-10-25,SHOP.TRT,1766.0000,1781.8500,1729.6900,1765.8500,1240000
2021-10-22,SHOP.TRT,1818.9500,1819.0000,1738.9100,1764.3300,1873000
2021-10-21,SHOP.TRT,1817.9900,1862.6400,1815.0000,1850.5800,656000
2021-10-20,SHOP.TRT,1851.7500,1856.2000,1803.3900,1834.0500,757000
2021-10-19,SHOP.TRT,1829.0000,1853.9600,1819.5800,1836.8200,855000
2021-10-18,SHOP.TRT,1758.3800,1815.2900,1756.9700,1814.2700,771000
2021-10-15,SHOP.TRT,1754.8000,1769.8100,1730.0000,1763.3700,705000
2021-10-14,SHOP.TRT,1760.0000,1763.9600,1735.0000,1741.6300,609000
2021-10-13,SHOP.TRT,1712.7900,1740.6700,1705.6700,1740.6700,770000
2021-10-12,SHOP.TRT,1708.9800,1718.4100,1684.0000,1690.9200,1238000
2021-10-08,SHOP.TRT,1770.1100,1784.9900,1713.6900,1717.3400,1285000
2021-10-07,SHOP.TRT,1728.6800,1763.2200,1719.1300,1756.8100,1304000
2021-10-06,SHOP.TRT,1654.2000,1709.9300,1650.1600,1698.4900,1260000
2021-10-05,SHOP.TRT,1654.7900,1701.7200,1654.7900,1656.0100,1027000
2021-10-04,SHOP.TRT,1674.8000,1676.0000,1617.0000,1654.7500,1272000
2021-10-01,SHOP.TRT,1713.6100,1735.0000,1693.4600,1707.0700,1036000
2021-09-30,SHOP.TRT,1724.6900,1747.2800,1713.3700,1719.2200,1415000
2021-09-29,SHOP.TRT,1750.0100,1768.9200,1711.1000,1717.9100,1211000
2021-09-28,SHOP.TRT,1790.0000,1801.0900,1726.1800,1734.9000,1770000
2021-09-27,SHOP.TRT,1809.6600,1832.1800,1790.2400,1822.6800,1460000
2021-09-24,SHOP.TRT,1861.9400,1872.4600,1809.2800,1828.2900,796000
2021-09-23,SHOP.TRT,1865.0000,1875.6700,1845.0000,1867.2500,576000
2021-09-22,SHOP.TRT,1849.5400,1874.0000,1836.9200,1871.9200,1055000
2021-09-21,SHOP.TRT,1856.4000,1856.4000,1827.0000,1843.3000,1310000
2021-09-20,SHOP.TRT,1850.0000,1876.6000,1800.0000,1835.6000,1750000
2021-09-17,SHOP.TRT,1845.9800,1895.5200,1844.0500,1895.2300,4768000
2021-09-16,SHOP.TRT,1861.3700,1874.7400,1838.5800,1870.2900,778000
2021-09-15,SHOP.TRT,1849.9500,1865.8000,1814.4600,1861.4100,1153000
2021-09-14,SHOP.TRT,1865.8800,1873.7000,1831.1800,1838.9400,1901000
2021-09-13,SHOP.TRT,1897.9900,1897.9900,1815.0000,1866.6800,2435000
2021-09-10,SHOP.TRT,1914.1900,1914.1900,1874.6500,1881.8000,822000
2021-09-09,SHOP.TRT,1883.4400,1922.3000,1883.4400,1901.8200,960000
2021-09-08,SHOP.TRT,1942.2500,1947.4100,1871.0100,1875.2700,1452000
2021-09-07,SHOP.TRT,1957.0100,1967.4900,1923.7200,1944.7800,1251000
2021-09-03,SHOP.TRT,1934.9900,1961.2800,1932.0000,1946.4800,827000
2021-09-02,SHOP.TRT,1942.6400,1993.0000,1933.0000,1934.9500,1160000
2021-09-01,SHOP.TRT,1934.0400,1958.0500,1918.8300,1942.5600,788000
2021-08-31,SHOP.TRT,1960.2600,1961.5000,1919.0000,1926.5900,1447000
2021-08-30,SHOP.TRT,1940.0000,1965.2500,1924.6800,1952.0000,574000
2021-08-27,SHOP.TRT,1928.0100,1944.0600,1921.4500,1934.1400,696000
2021-08-26,SHOP.TRT,1948.5100,1963.3600,1920.3400,1920.4300,613000
2021-08-25,SHOP.TRT,1947.7800,1965.1000,1908.0000,1953.4300,1203000
2021-08-24,SHOP.TRT,1903.6400,1967.0000,1903.3500,1939.8100,1130000
2021-08-23,SHOP.TRT,1850.6000,1881.2300,1845.0000,1876.3100,592000
2021-08-20,SHOP.TRT,1892.5300,1914.0000,1850.0000,1861.9500,1074000
2021-08-19,SHOP.TRT,1872.0300,1916.5000,1871.0000,1881.1000,670000
2021-08-18,SHOP.TRT,1871.4000,1909.5000,1859.8700,1886.7600,916000
2021-08-17,SHOP.TRT,1860.6400,1882.0000,1842.0000,1870.8500,805000
2021-08-16,SHOP.TRT,1871.7400,1925.0000,1850.0000,1872.0500,927000
2021-08-13,SHOP.TRT,1889.9900,1889.9900,1851.9200,1874.6500,577000
2021-08-12,SHOP.TRT,1866.8700,1895.0000,1828.8100,1881.5100,729000
2021-08-11,SHOP.TRT,1918.1500,1920.7700,1853.4000,1857.5000,894000
2021-08-10,SHOP.TRT,1948.8700,1990.0000,1898.1500,1912.4400,2389000
2021-08-09,SHOP.TRT,1902.0100,1950.3600,1896.2900,1948.8700,3444000
2021-08-06,SHOP.TRT,1920.0100,1943.3200,1887.7600,1915.4600,1118000
2021-08-05,SHOP.TRT,1954.7900,1966.5400,1922.8800,1931.6700,1325000
2021-08-04,SHOP.TRT,1917.8000,1955.0000,1903.2700,1952.3100,929000
2021-08-03,SHOP.TRT,1938.0000,1956.3400,1883.2100,1910.0800,1752000
2021-07-30,SHOP.TRT,1867.0000,1901.2800,1856.8800,1873.0000,1725000
2021-07-29,SHOP.TRT,1903.8600,1938.4500,1878.2900,1899.3800,1607000
2021-07-28,SHOP.TRT,1980.7800,1988.0000,1887.0400,1930.6600,2226000
2021-07-27,SHOP.TRT,1994.9500,2014.4500,1904.4700,1958.3000,2528000
2021-07-26,SHOP.TRT,2073.0300,2075.8800,1980.0500,1987.7200,2206000
2021-07-23,SHOP.TRT,2022.0100,2069.7900,2009.4500,2068.4500,1596000
2021-07-22,SHOP.TRT,1974.9900,2014.3500,1972.0100,2003.5100,1615000
2021-07-21,SHOP.TRT,1930.0300,1972.8700,1919.6500,1972.0100,1698000
2021-07-20,SHOP.TRT,1881.3400,1943.8800,1862.2000,1934.9400,1850000
2021-07-19,SHOP.TRT,1799.2300,1882.7400,1777.3600,1875.1200,1924000
2021-07-16,SHOP.TRT,1821.6400,1840.0000,1799.8200,1819.6300,1193000
2021-07-15,SHOP.TRT,1856.4000,1858.4400,1791.0500,1814.7900,1211000
2021-07-14,SHOP.TRT,1911.9100,1930.3200,1824.6300,1830.0400,1579000
2021-07-13,SHOP.TRT,1869.9900,1918.5800,1866.9400,1899.8600,977000
2021-07-12,SHOP.TRT,1883.5500,1913.0500,1840.8400,1862.2400,862000
2021-07-09,SHOP.TRT,1838.0100,1864.2400,1821.9000,1862.9700,1026000
2021-07-08,SHOP.TRT,1850.2100,1880.6000,1821.4900,1838.0300,1636000
2021-07-07,SHOP.TRT,1935.5000,1974.9900,1886.2800,1898.6600,1913000
2021-07-06,SHOP.TRT,1815.0100,1918.4100,1815.0100,1916.3600,2008000
2021-07-05,SHOP.TRT,1812.8300,1819.0000,1803.1800,1814.1800,297000
2021-07-02,SHOP.TRT,1812.9600,1850.1000,1786.8200,1808.2500,912000
2021-06-30,SHOP.TRT,1828.0100,1843.8200,1804.6000,1812.8700,1367000
2021-06-29,SHOP.TRT,1855.7900,1873.8400,1827.2000,1838.7700,982000
2021-06-28,SHOP.TRT,1831.1200,1880.0000,1825.0000,1844.6700,1027000
2021-06-25,SHOP.TRT,1828.5300,1828.5300,1756.8400,1812.4200,1344000
2021-06-24,SHOP.TRT,1860.0000,1881.2100,1817.2600,1822.8400,1523000
2021-06-23,SHOP.TRT,1852.4200,1879.9500,1836.8800,1848.0900,1210000
2021-06-22,SHOP.TRT,1832.2200,1875.0000,1816.2000,1850.3600,1862000
2021-06-21,SHOP.TRT,1829.5100,1920.0000,1801.0000,1823.7000,2907000
2021-06-18,SHOP.TRT,1785.5700,1846.4500,1775.0000,1820.3700,5225000
2021-06-17,SHOP.TRT,1671.0000,1804.7150,1666.9800,1790.0100,2464000
2021-06-16,SHOP.TRT,1616.4900,1685.0000,1609.1900,1670.4700,2056000
2021-06-15,SHOP.TRT,1597.5500,1641.9800,1567.4400,1612.1100,1643000
2021-06-14,SHOP.TRT,1517.9500,1591.0000,1516.2200,1585.8300,1536000
2021-06-11,SHOP.TRT,1493.3500,1518.9000,1492.2800,1518.0800,817000
2021-06-10,SHOP.TRT,1472.1800,1495.5900,1450.0000,1493.2500,756000
2021-06-09,SHOP.TRT,1487.0400,1498.1500,1471.6600,1472.0200,573000
2021-06-08,SHOP.TRT,1496.3300,1513.8000,1465.0000,1488.2800,1058000
2021-06-07,SHOP.TRT,1460.0100,1487.8500,1434.8500,1482.9400,1836000
2021-06-04,SHOP.TRT,1457.0400,1480.1600,1452.7100,1457.1500,681000
2021-06-03,SHOP.TRT,1475.1800,1487.4100,1447.4200,1448.9600,1162000
2021-06-02,SHOP.TRT,1522.0000,1523.0000,1468.6400,1479.4700,1186000
2021-06-01,SHOP.TRT,1511.5900,1537.5000,1495.1400,1510.7200,1539000
2021-05-31,SHOP.TRT,1509.0000,1509.0000,1479.0000,1480.3200,687000
2021-05-28,SHOP.TRT,1510.2000,1536.3200,1499.5800,1502.4200,1191000
2021-05-27,SHOP.TRT,1489.9900,1515.7700,1467.7900,1492.8200,3257000
2021-05-26,SHOP.TRT,1514.6500,1534.9300,1492.0000,1499.4000,1195000
2021-05-25,SHOP.TRT,1525.7400,1542.0000,1484.8400,1496.6800,1779000
2021-05-21,SHOP.TRT,1473.9900,1505.0150,1438.0000,1473.7800,1686000
2021-05-20,SHOP.TRT,1425.8100,1475.9800,1416.5300,1464.3400,1549000
2021-05-19,SHOP.TRT,1325.2300,1420.0000,1325.2300,1419.2200,2164000
2021-05-18,SHOP.TRT,1329.9700,1388.4200,1321.4500,1365.6500,1613000
2021-05-17,SHOP.TRT,1309.9300,1342.8700,1295.0000,1322.6000,887000
2021-05-14,SHOP.TRT,1285.0000,1317.7000,1264.2700,1314.4700,1182000
2021-05-13,SHOP.TRT,1339.9600,1345.3600,1251.7400,1274.9900,1695000
2021-05-12,SHOP.TRT,1309.9000,1334.2900,1280.0000,1315.4900,1777000
2021-05-11,SHOP.TRT,1252.2000,1355.2900,1248.5500,1342.8900,2035000
2021-05-10,SHOP.TRT,1338.6100,1338.6100,1286.1600,1303.2800,2346000
2021-05-07,SHOP.TRT,1359.4800,1372.9900,1331.9300,1345.3600,1622000
2021-05-06,SHOP.TRT,1360.0100,1370.1500,1302.9100,1324.4900,1906000
2021-05-05,SHOP.TRT,1411.0500,1418.2900,1364.6100,1376.0500,1523000
2021-05-04,SHOP.TRT,1370.0000,1407.7800,1325.3100,1405.6600,1630000
2021-05-03,SHOP.TRT,1466.3900,1466.3900,1375.0000,1375.0000,1652000
2021-04-30,SHOP.TRT,1490.0000,1501.5500,1444.2500,1450.9000,1795000
2021-04-29,SHOP.TRT,1595.0000,1598.2100,1509.0000,1514.3300,1664000
2021-04-28,SHOP.TRT,1505.9200,1610.0000,1477.7600,1589.4700,3255000
2021-04-27,SHOP.TRT,1451.0400,1451.0400,1408.2500,1430.4500,908000
2021-04-26,SHOP.TRT,1373.7700,1443.7600,1373.7700,1441.5500,1128000
2021-04-23,SHOP.TRT,1366.7800,1383.4400,1360.0600,1373.7300,971000
2021-04-22,SHOP.TRT,1439.9100,1445.4200,1365.9600,1366.7200,1368000
2021-04-21,SHOP.TRT,1416.0700,1438.1600,1404.3500,1425.9900,874000
2021-04-20,SHOP.TRT,1424.2400,1450.1000,1396.8100,1416.0800,1093000
2021-04-19,SHOP.TRT,1496.9500,1502.0500,1432.2800,1432.2800,1303000
2021-04-16,SHOP.TRT,1515.3200,1525.0000,1486.5000,1510.3400,1027000
2021-04-15,SHOP.TRT,1500.0900,1532.1000,1486.0000,1511.7800,1110000
2021-04-14,SHOP.TRT,1564.0000,1569.3100,1472.1500,1476.0600,1320000
2021-04-13,SHOP.TRT,1526.7900,1565.0000,1526.7900,1555.5700,1294000
2021-04-12,SHOP.TRT,1530.2100,1536.7700,1492.0000,1508.5200,1401000
2021-04-09,SHOP.TRT,1520.8100,1546.8900,1495.0000,1537.0300,1435000
2021-04-08,SHOP.TRT,1484.0000,1539.7000,1484.0000,1536.8400,1639000
2021-04-07,SHOP.TRT,1449.0000,1481.5600,1441.0000,1462.1200,963000
